data_trimestre,fundo,mandato,tipo_gestao,segmento_atuacao,cnpj_fundo,Qdade_cotas_emitidas,nome_ativo,cnpj_ativo,quantidade_ativo,valor_ativo,size
2021/09,SANTANDER PAPEIS IMOBILIARIOS CDI FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,32.903.521/0001-45,3180207.0,FII KINEA SCCI ER,35.864.448/0001-38,41446.0,4125534.84,5.010072668269791
2021/09,SANTANDER PAPEIS IMOBILIARIOS CDI FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,32.903.521/0001-45,3180207.0,FII KINEA SCREC,35.864.448/0001-38,27601.0,2747403.54,5.010072668269791
2021/09,SANTANDER PAPEIS IMOBILIARIOS CDI FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,32.903.521/0001-45,3180207.0,FII MAUA CI,23.648.935/0001-84,98386.0,10038323.58,5.010072668269791
2020/12,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,10760855.0,FII PATR LOG,35.754.164/0001-99,70000.0,6720000.0,5.034084034710843
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII BLUE LOG - BLMG11,34.081.637/0001-71,3838.0,383492.96,5.047503090495196
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII VBI LOG - LVBI11,30.629.603/0001-18,4915.0,520547.65,5.047503090495196
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII PATR LOG - PATL11,35.754.164/0001-99,113174.0,9438711.6,5.047503090495196
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII PLURAL L - PLOG11,36.501.198/0001-34,59857.0,5386531.43,5.047503090495196
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII XP SELEC - XPSF11,30.983.020/0001-90,744.0,69861.6,5.047503090495196
2021/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII HTOPFOF3 - HFOF11 - RENDA VARIAVEL | ALUGUEL | DOADOR,18.307.582/0001-19,1628.0,154660.0,5.047503090495196
2021/09,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII EQI RECE - EQIR13,41.076.380/0001-25,30000.0,3000000.0,5.047503090495196
2021/09,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII KINEA SC - KNSC13,35.864.448/0001-38,4.0,398.16,5.047503090495196
2021/09,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII XP INDL - XPIN13,28.516.325/0001-40,5655.0,517998.0,5.047503090495196
2020/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,7038771.0,FII HTOPFOF3CI  ER,18.307.582/0001-19,30913.0,3541084.0,5.022294498664798
2020/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,7038771.0,FII MOGNO   REC,29.216.463/0001-77,3966.0,390294.1,5.022294498664798
2020/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,7038771.0,FII XP LOG  CI  ER,26.502.794/0001-85,18230.0,2369353.0,5.022294498664798
2020/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,7038771.0,FII XP LOG  REC,26.502.794/0001-85,5460.0,709636.2,5.022294498664798
2020/06,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,7038771.0,FII BRESCO  CI  ER,20.748.515/0001-81,917.0,115376.9,5.022294498664798
2021/03,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,14997396.0,FII MAXI REN - MXRF13,97.521.225/0001-25,26531.0,275922.4,5.047503090495196
2019/09,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,2197403.0,FII XP LOG CI ERS,26.502.794/0001-85,9238.0,981999.4,5.006959680173821
2019/09,VINCI LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO - FII,Renda,Ativa,Logistica,24.853.044/0001-22,2197403.0,XPLG11 REC,26.502.794/0001-85,9736.0,1034936.8,5.006959680173821
2021/09,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,GALAPAGOS RECEBIVEIS IMOBILIARIOS -GCRI11,38.293.897/0001-61,25981.0,2588227.22,5.020800219780957
2021/09,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,KINEA RENDIMENTOS IMOBILIARIOS - KNCR11,16.706.958/0001-32,386340.0,37575428.4,5.020800219780957
2021/09,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,XP MALLS FDO INV IMOB FII - XPML11,28.757.546/0001-00,256951.0,24615905.8,5.020800219780957
2021/09,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,GALAPAGOS RECEBIVEIS IMOBILIARIOS -GCRI16,38.293.897/0001-61,27000.0,2674350.0,5.020800219780957
2020/12,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,HSI MALL FDO INV IMO,32.892.018/0001-31,30000.0,3000000.0,5.020800219780957
2020/12,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,FDO INV IMOB RBR CREDITO IMOB HIGH YIELD,30.166.700/0001-11,43578.0,4143396.24,5.020800219780957
2020/12,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,XP MALLS FDO INV IMOB FII,28.757.546/0001-00,233330.0,27236610.9,5.020800219780957
2020/06,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,HSI MALL FDO INV IMOB,32.892.018/0001-31,105357.0,9376773.0,5.020800219780957
2020/03,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,HABITAT II - FDO INV IMOB,30.578.417/0001-05,68666.0,6125007.2,5.020800219780957
2020/03,XP CREDITO IMOBILIARIO - FUNDO DE INVESTIMENTO IMOBILIARIO,Hibrido,Ativa,Outros,28.516.301/0001-91,6567011.0,FDO INV IMOB - FII RBR RENDIMENTO HIGH GRADE,29.467.977/0001-03,70054.0,6552851.16,5.020800219780957
2021/09,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,27101061.0,FII NE LOGI,30.495.165/0001-42,418700.0,605590932.0,5.085840912749275
2021/09,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,27101061.0,FDO INV IMOB - VBI LOGISTICO - LVBI11,30.629.603/0001-18,18721.0,1899807.08,5.085840912749275
2021/09,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,27101061.0,FDO INV IMOB SDI RIO BRAVO RENDA LOG - FII - SDIL11,16.671.412/0001-93,70771.0,6335419.92,5.085840912749275
2021/09,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,27101061.0,VINCI LOGISTICA FDO INV IMOB - FII - VILG11,24.853.044/0001-22,200343.0,21158224.23,5.085840912749275
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,CSHG LOGISTICA FDO INV IMOB - FII HGLG11,11.728.688/0001-47,172770.0,31271370.0,5.06574780299245
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,FDO INV IMOB - VBI LOGISTICO - LVB11,30.629.603/0001-18,18721.0,2244086.27,5.06574780299245
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,VINCI LOGISTICA FDO INV IMOB - FII - VILG15,24.853.044/0001-22,35980.0,4532760.4,5.06574780299245
2020/03,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,27101061.0,NE LOGISTIC FUNDO DE INVESTIMENTO IMOBILIARIO,30.495.165/0001-42,1.0,588575567.35,5.085840912749275
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,COTA FII NE,30.495.165/0001-42,1.0,594047927.35,5.06574780299245
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,GR LOUVEIRA FDO DE INV IMOB - FII - GRLV11,17.143.998/0001-86,391.0,56890.5,5.06574780299245
2020/12,XP Log Fundo de Investimento Imobiliario - FII,Hibrido,Ativa,Outros,26.502.794/0001-85,20757449.0,CSHG LOGISTICA FDO INV IMOB - FII - HGLG11,11.728.688/0001-47,172770.0,31271370.0,5.06574780299245
2021/09,BLUEMACAW LOGISTICA FUNDO DE INVESTIMENTO IMOBILIARIO,Renda,Ativa,Outros,34.081.637/0001-71,3810588.0,BM II FUNDO DE INVESTIMENTO IMOBILIARIO- BLMG11,23.426.470/0001-17,2248545.75,9473977.07,5.012069372138441
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII AUTONOMY - AIEC11,35.765.826/0001-26,81177.0,7305930.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII BB PRGII - BBPO11,14.410.722/0001-29,104215.0,12099361.5,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII BLUE CRI - BLMC11,38.294.221/0001-92,100000.0,10000000.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII BLUE LOG - BLMG12,34.081.637/0001-71,364056.0,18202.8,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII AYLES - ERCR11,37.266.902/0001-84,10.0,900000.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII GLPG CRI - GCRI11,38.293.897/0001-61,25000.0,2500000.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII HEDGEBS - HGBS11,08.431.747/0001-06,5444.0,1105132.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII CSHG LOG - HGLG11,11.728.688/0001-47,10.0,1759.9,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII HSI CRI - HSAF11,35.360.687/0001-50,767.0,76531.26,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,HSI LOGIST - HSLG11,32.903.621/0001-71,10.0,1109.9,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII MOGNO HT - MGHT11,34.197.776/0001-65,10008.0,975780.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII PATRIA - PATC11,30.048.651/0001-12,33302.0,2291177.6,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,RBR LOG FII - RBRL11,35.705.463/0001-33,104651.0,11211261.63,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII RBR PROP - RBRP11,21.408.063/0001-51,100.0,9196.0,5.0080897016563535
2021/03,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII SANT REN - SARE11,32.903.702/0001-71,48757.0,4748931.8,5.0080897016563535
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII AUTONOMY,35.765.826/0001-26,11782.0,1118700.9,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII BB PRGII,14.410.722/0001-29,3665.0,454203.45,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII BLUE LOG,34.081.637/0001-71,50000.0,5000000.0,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII AYLES,37.266.902/0001-84,10.0,1000000.0,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII GLPG CRI,38.293.897/0001-61,5000.0,500000.0,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII HSI LOG,32.903.621/0001-71,18337.0,1984063.4,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII SANT REN,32.903.702/0001-71,23062.0,2233554.7,5.001583231428128
2020/12,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,500000.0,FII URCA REN,34.508.872/0001-87,5132.0,677218.72,5.001583231428128
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ALIANZA - ALZR11,28.737.771/0001-85,0.0,0.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ALIANZA - ALZR15,28.737.771/0001-85,10000.0,1151200.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII CANVAS - CCRF11,40.011.268/0001-43,119259.0,11925900.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII DEVANT - DEVA12,37.087.810/0001-37,11.0,22.33,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII HABIT II - HABT11,30.578.417/0001-05,100.0,11397.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII HABIT II - HABT12,30.578.417/0001-05,30.0,352.5,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII HSI LOGIST - HSLG11,32.903.621/0001-71,10.0,889.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII BREI - IBCR11,40.011.251/0001-96,49992.0,5397636.24,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII KILIMA - KISU11,36.669.660/0001-07,490.0,4091.5,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII MOGNO LG - MGLG11,40.041.711/0001-29,49988.0,4648384.12,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII BRL1778 - RBR LOG FII - RBRL11,35.705.463/0001-33,144795.0,14359320.15,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII UBS (BR) - RECR12,28.152.272/0001-26,37.0,126.91,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ROOFTOPI - ROOF13,38.456.598/0001-09,2000.0,2000000.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ROOFTOPI - ROOF14,38.456.598/0001-09,1000.0,1000000.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ROOFTOPI - ROOF15,38.456.598/0001-09,1000.0,1000000.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ROOFTOPI - ROOF16,38.456.598/0001-09,1000.0,1000000.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII URCA REN - URPR11,34.508.872/0001-87,100.0,12270.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII URCA REN - URPR13,34.508.872/0001-87,100.0,12270.0,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII URCA REN - URPR14,34.508.872/0001-87,55.0,6748.5,5.080901484196395
2021/09,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,25541630.0,FII ALIANZA - ALZR11 / RENDA VARIAVEL | ALUGUEL | TOMADOR,28.737.771/0001-85,10000.0,-1151200.0,5.080901484196395
2021/06,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII CANVAS - CCRF13,40.011.268/0001-43,72000.0,7200000.0,5.0080897016563535
2021/06,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII KILIMA - KISU14,36.669.660/0001-07,39.0,4368.0,5.0080897016563535
2021/06,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII MOGNO LG - MGLG13,40.041.711/0001-29,50000.0,5000000.0,5.0080897016563535
2021/06,BLUEMACAW RENDA+ FOF FUNDO DE INVESTIMENTO IMOBILIARIO,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,36.368.869/0001-30,2554163.0,FII ROOFTOPI - ROOF11,38.456.598/0001-09,2000.0,2000000.0,5.0080897016563535
2021/09,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,XP MALLS FII - XPML11,28.757.546/0001-00,31201.0,3219943.2,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,BLUECAP RENDA LOGISTICA FII - BLCP11,35.652.060/0001-73,20625.0,1978968.75,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,BRESCO LOGISTICA FII - BRCO11,20.748.515/0001-81,32210.0,3228730.4,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,BTG PACTUAL CORPORATE OFFICE FUND FII - BRCR11,08.924.783/0001-01,43478.0,3521718.0,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,BTG PACTUAL CREDITO IMOBILIARIO FII - BTCR11,29.787.928/0001-40,65338.0,6076434.0,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,BTG PACTUAL LOGISTICA FII - BTLG11,11.839.593/0001-09,10198.0,1084455.32,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,CORE METROPOLIS FII - CORM11,38.293.921/0001-62,13000.0,1430000.0,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,VBI CRI FII - CVBI11,28.729.197/0001-13,8690.0,882382.6,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,DEVANT RECEBIVEIS IMOBILIARIOS FII - DEVA11,37.087.810/0001-37,252.0,26460.0,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,GUARDIAN LOGISTICA FII - GALG11,37.295.919/0001-60,15294.0,1605870.0,5.002185174702431
2021/06,CAIXA RIO BRAVO FUNDO DE FUNDOS DE INVESTIMENTO IMOBILIARIO II,Titulos e Valores Mobiliarios,Ativa,Titulos e Val. Mob.,31.887.401/0001-39,690040.0,HECTARE CE FII - HCTR11,30.248.180/0001-96,251.0,33307.7,5.002185174702431
